name,emotion,chinese
G00008/G00008_60/G00008_60_07/G00008_60_07_024,neutral,[over/]是不是啊！然后我[/over]在那儿住了，我我给你讲我后面哪儿都没去，我在那儿住了一个礼拜。
G00008/G00008_60/G00008_60_07/G00008_60_07_007,happy,我跟你讲啊，我这次去杭州我真的太开心了，我一定要推荐给你。
G00008/G00008_60/G00008_60_07/G00008_60_07_029,neutral,[over/]对然后[/over]时不时还能闻到一点就是那个，那个就是香的那个味道[over/]就[/over]好，哎就[over/]好净化自己啊[/over]。
G00008/G00008_60/G00008_60_07/G00008_60_07_017,happy,结果我住进去之后，我就觉得天哪太棒了。
G00008/G00008_60/G00008_60_07/G00008_60_07_025,happy,就是你每天听到就是那种呃，就是，因为它叫九溪山嘛它其实是会有溪流的。
G00008/G00008_60/G00008_60_07/G00008_60_07_031,neutral,[over/]对[/over]，而且就是吃的就是你也知道吗？杭州那边吃的就也还好吧，我住的那个民宿[interrupted]。
G00008/G00008_60/G00008_60_07/G00008_60_07_018,neutral,就是你知道，你每天早晨你推开窗。因为它是在山里嘛那个[over/]民宿[/over]，你推开窗之后就是，就是那种大自然的味道啊。
G00008/G00008_60/G00008_60_07/G00008_60_07_003,neutral,去过杭州吧？
G00008/G00008_45/G00008_45_11/G00008_45_11_028,angry,你没有生闷气，就找那个什么工商局啊，什么消费者协会，[over/]告他啊[/over]。
G00008/G00008_45/G00008_45_11/G00008_45_11_008,surprised,[over/]哇，那上一节[/over]要三百多呐！
G00008/G00008_45/G00008_45_11/G00008_45_11_017,neutral,不是，那你没问他，他什么有没有专业学过呀，学历呀[over/]这些[/over]。
G00008/G00008_45/G00008_45_11/G00008_45_11_020,neutral,[/over]你被[/over]骗了呗！
G00008/G00008_45/G00008_45_11/G00008_45_11_026,neutral,[over/]啊，我我们[/over]卖那个，我们[over/]就这样啊[/over]。
G00008/G00008_45/G00008_45_11/G00008_45_11_022,neutral,[over/]对，把把[/over]钱拿回[over/]来啊[/over]。
G00008/G00008_45/G00008_45_11/G00008_45_11_004,surprised,怎么啦？
G00008/G00008_45/G00008_45_11/G00008_45_11_024,neutral,哎呀，怎么[over/]这么[interrupted][/over]。
G00008/G00008_45/G00008_45_07/G00008_45_07_025,angry,[over/]天[/over]呐，给我气的！就是你跟他怎么说，人家就是本着，啊这个退不了的。而且他态度，说实话态度还确实[over/]挺好的[/over]。
G00008/G00008_45/G00008_45_07/G00008_45_07_016,surprised,哎，我第一次见到有一个人能把爵士舞跳得横平竖直的，你说多有意思吧。
G00008/G00008_45/G00008_45_07/G00008_45_07_009,angry,是吧，[over/]而且[/over]它只有一个小时。但你知道多夸张吗？就是我说白了，我广播体操拿出来都比他跳的好。
G00008/G00008_45/G00008_45_07/G00008_45_07_010,angry,就这还教我，然后我那一节课，我好不容易忍着我的怒火，我上完了。上完之后，我就去问啊，我说为什么这个老师跳得这么差还能？就是对，一真不便宜啊这一节[over/]课[/over]。
G00008/G00008_45/G00008_45_07/G00008_45_07_012,neutral,人家说舞种不一样。
G00008/G00008_45/G00008_45_07/G00008_45_07_021,neutral,对呀。然后我跟他说完这些之后，我说那实在这样，我不学了还不行，你把[over/]这节课[interrupted][/over]。
G00008/G00008_45/G00008_45_07/G00008_45_07_001,angry,我跟你说，我今天气死了。
G00008/G00008_45/G00008_45_07/G00008_45_07_027,neutral,[over/]对，就是[/over]就是一直笑嘻嘻的跟你说啊，我们实在退不了。然后我就只能自己生闷气了。
G00008/G00008_45/G00008_45_07/G00008_45_07_007,disgusted,我就报了个班儿嘛，真不便宜啊，十节课三千多块钱。那教的，[over/]我跟你说[interrupted][/over]。
G00008/G00008_45/G00008_45_07/G00008_45_07_018,angry,[over/]我问了呀[/over]，人家说什么，就说了一些什么比赛，我也听不懂。因为咱确实不了解嘛，但是[over/]就是[/over]就是你就是，俗话说的好，我没见过，呃，不是，我没吃过猪肉，我还没见过猪跑嘛。
G00008/G00008_45/G00008_45_07/G00008_45_07_005,neutral,我不是一直想学舞蹈吗？然后我又很喜欢那种什么爵士啊，我觉得跳起来很好看。
G00008/G00008_45/G00008_45_07/G00008_45_07_023,neutral,[over/]对呀[/over]。你这节课我上了，我把这节课的钱给你，剩下你给我退回来，不退，就不退。
G00008/G00008_45/G00008_45_07/G00008_45_07_014,angry,我说哎，我说你拿我当，是不是？我我不会跳，我还没见过别人跳吗？
G00008/G00008_45/G00008_45_07/G00008_45_07_019,angry,对吧，我看还看不出来吗？你要真的跳得厉害的，说实话，咱一看，咱就人真牛。但这就是一看，就是你学过？你说他们，[over/]这不是[interrupted][/over]。
G00008/G00008_45/G00008_45_07/G00008_45_07_003,surprised,你说那些就是莫名其妙的那种兴趣班儿，[over/]它[/over]怎么办下来的教育资质啊？
G00008/G00008_45/G00008_45_07/G00008_45_07_029,angry,[over/]我真的[/over]，我明天再去一趟，如果他还这样的话，我真的要举报。
G00008/G00008_45/G00008_45_07/G00008_45_07_015,neutral,对吧，你不你你写的是爵士，对吧？我之前在什么什么就是各种平台上刷到那些爵士舞，人都很好看，人也不是那样儿啊。
G00012/G00012_45/G00012_45_13/G00012_45_13_004,angry,说怎么回事儿？我跟你说啊，产品是你们选的。
G00012/G00012_45/G00012_45_13/G00012_45_13_014,happy,我跟你[over/]说啊[interrupted][/over]。
G00012/G00012_45/G00012_45_13/G00012_45_13_022,angry,[over/]这个品[/over]，我不卖了，以后，你所选的产品我要一一把关一一看，这样我才能卖，否则所有产品免谈。
G00012/G00012_45/G00012_45_13/G00012_45_13_018,angry,[over/]你也有责任[/over]，但是我要凭着我的良心，我要对得起[over/]我的粉丝[/over]！
G00012/G00012_45/G00012_45_13/G00012_45_13_011,angry,[over/]但是[/over]，我要对我的粉丝负责任！
G00012/G00012_45/G00012_45_13/G00012_45_13_008,angry,[over/]没问题是[/over]没问题，但是你们选的时候是没问题，[over/]但是我[/over]卖的时候，厂家缺斤少两。
G00012/G00012_45/G00012_45_13/G00012_45_13_009,angry,那你让我给粉丝怎么说，我怎么说？
G00012/G00012_45/G00012_45_13/G00012_45_13_016,angry,可以，可以，完全可以告，你也有责任对不对？
G00012/G00012_45/G00012_45_13/G00012_45_13_002,disgusted,怎么回事儿？
G00012/G00012_45/G00012_45_13/G00012_45_13_006,angry,啊，你们就给我选这种产品吗？
G00012/G00012_45/G00012_45_13/G00012_45_13_020,angry,[over/]缺斤[/over]少两，[over/]欺骗粉丝[/over]。
G00012/G00012_45/G00012_45_15/G00012_45_15_021,surprised,[over/]对，缺斤少你先[/over]，你能不能什么事情跟我商量一下？我帮你接的活，我帮你找的客户，缺斤少两你跟我说，我去跟他们谈不行吗？你非要在直播的时候[over/]说这个事情[/over]吗？
G00012/G00012_45/G00012_45_15/G00012_45_15_013,angry,你非要在你的直播间那么多人，那么多人面子上你就说人家这个，人家是客户给你的代言费，啊，你这样子跟人家说。
G00012/G00012_45/G00012_45_15/G00012_45_15_012,angry,你对粉丝负责任，但是客户代言费打给你了，你就老老实实代言。再说了你要是对他有不满，你私下跟他说不行吗？
G00012/G00012_45/G00012_45_15/G00012_45_15_019,angry,[over/]行行[/over]，你有良心，你有良心你私下跟我[over/]说，我[interrupted][/over]。
G00012/G00012_45/G00012_45_15/G00012_45_15_010,angry,那能我们的问题吗？那是客户那边有那么一两个人出了一点点状况。而且你你就是一个[over/]赚[/over]代言费，代言的人。你管那么多事情干什么啊？人[over/]家说[interrupted][/over]。
G00012/G00012_45/G00012_45_15/G00012_45_15_007,neutral,我选产品的时候，产品是一点问题都没有的，[over/]谁知道[interrupted][/over]。
G00012/G00012_45/G00012_45_15/G00012_45_15_015,angry,[over/]你[/over]知道吗？客户现在已经打电话过来，人家告你了，名誉损失费，你说怎么办吧？
G00012/G00012_45/G00012_45_15/G00012_45_15_001,angry,黄老师，今天直播的时候怎么回事儿？
G00012/G00012_45/G00012_45_15/G00012_45_15_017,neutral,对对对，[over/]我也有[/over]责任。
G00012/G00012_45/G00012_45_15/G00012_45_15_003,angry,什么，你别跟我装装不知道啊！你那几句含沙射影的话，谁听不出来是怎么回事儿。客户今天给我打电话过来了，跟我说了半个小时了，怎么回事儿？
G00012/G00012_46/G00012_46_15/G00012_46_15_017,angry,你不应该吗？
G00012/G00012_46/G00012_46_15/G00012_46_15_022,angry,我太着急了，不行吗？那你现在不是知道了吗。
G00012/G00012_46/G00012_46_15/G00012_46_15_002,neutral,我去医院了。
G00012/G00012_46/G00012_46_15/G00012_46_15_010,angry,你天天的，你天天在干什么，你就不能为家里干一点事儿吗？什么东西都怪我。
G00012/G00012_46/G00012_46_15/G00012_46_15_006,angry,哎，我就奇怪了，你接一次孩子不行嘛？哎，孩子每次都是我接的，我我一年回多少次家？
G00012/G00012_46/G00012_46_15/G00012_46_15_012,neutral,你不愿意听，[over/]我妈生病[/over]，我陪我妈去医院怎么了？
G00012/G00012_46/G00012_46_15/G00012_46_15_009,neutral,家里什么时候你管过，孩子也是我接，你那边的亲戚，什么逢年过节的，也是我去走动。
G00012/G00012_46/G00012_46_15/G00012_46_15_008,angry,[over/]那你[/over]。闯荡你出去闯荡，你能挣几个钱？
G00012/G00012_46/G00012_46_15/G00012_46_15_004,angry,我妈生病了，我陪我妈去医院怎么了？
G00012/G00012_46/G00012_46_15/G00012_46_15_020,angry,没有让你时时刻刻看孩子。就今天，就今天我妈生病了，我管不来了，你去管一下孩子，你怎你能怎么样？
G00012/G00012_46/G00012_46_15/G00012_46_15_019,angry,[over/]那男人养家有什么不对[/over]？
G00012/G00012_46/G00012_46_15/G00012_46_15_015,angry,我管，你管吗？你管过孩子吗？
G00012/G00012_46/G00012_46_13/G00012_46_13_018,angry,我应该啊。[over/]那我要是看孩[/over]子，咱俩换位，我要去看孩子，我不出去闯荡，那你们穿什么戴什么？
G00012/G00012_46/G00012_46_13/G00012_46_13_013,angry,[over/]我跟你说[interrupted][/over]。
G00012/G00012_46/G00012_46_13/G00012_46_13_003,surprised,去医院干什么？
G00012/G00012_46/G00012_46_13/G00012_46_13_007,angry,我跟你说啊，你女人是干啥的？女人就是接送孩子，在家做饭。[over/]男人[/over]，外面闯荡。
G00012/G00012_46/G00012_46_13/G00012_46_13_011,angry,你说这话，我就不愿听了啊。
G00012/G00012_46/G00012_46_13/G00012_46_13_014,angry,孩子还管不管？我就问你孩子管不管？
G00012/G00012_46/G00012_46_13/G00012_46_13_005,angry,那你妈生病了，有你弟看着呢。你孩子不接了吗？孩子不管了吗？
G00012/G00012_46/G00012_46_13/G00012_46_13_001,angry,你去哪了，不去接孩子？
G00012/G00012_46/G00012_46_13/G00012_46_13_016,angry,我管啊，孩子学费，所有的不是我拿的吗？[over/]你身上穿的戴的[/over]，不都是我我给你的吗？
G00012/G00012_46/G00012_46_13/G00012_46_13_021,angry,那你去医院，你给我说一声啊！
G00012/G00012_08/G00012_08_15/G00012_08_15_015,neutral,与其赔那么多钱，还不如支个煎饼摊子。
G00012/G00012_08/G00012_08_15/G00012_08_15_004,surprised,诶。你怎么在这儿？
G00012/G00012_08/G00012_08_15/G00012_08_15_017,neutral,哪是我的责任啊？谁家不倒啊，五家倒三家。
G00012/G00012_08/G00012_08_15/G00012_08_15_044,neutral,[over/]哎，别别别呃算了[/over]。
G00012/G00012_08/G00012_08_15/G00012_08_15_033,happy,小吃街煎饼一枝花[laughing]。
G00012/G00012_08/G00012_08_15/G00012_08_15_045,happy,[over/]回头见，回头见啊[/over]。
G00012/G00012_08/G00012_08_15/G00012_08_15_019,neutral,那是[over/]他们的事情[/over]。
G00012/G00012_08/G00012_08_15/G00012_08_15_021,sad,哎，没时间剪，哪有时间剪啊？天天我自从支了这个摊子，可忙了，你别看这小摊子，哎，挣得不少，不比以前上班少。
G00012/G00012_08/G00012_08_15/G00012_08_15_035,surprised,[over/]好了[/over]，小心烫[over/]小心烫啊[/over]。
G00012/G00012_08/G00012_08_15/G00012_08_15_031,neutral,我跟你说，我现在摊煎饼可快了。
G00012/G00012_08/G00012_08_15/G00012_08_15_008,neutral,嗯，对对对，我还以为你体验生活呢。
G00012/G00012_08/G00012_08_15/G00012_08_15_012,neutral,一样一样。
G00012/G00012_08/G00012_08_15/G00012_08_15_027,neutral,哎哟，我给你[over/]摊一个，我给你[/over]摊一个。
G00012/G00012_08/G00012_08_15/G00012_08_15_042,disgusted,嗯，那那送送你送你吃，送你吃。
G00012/G00012_08/G00012_08_15/G00012_08_15_014,sad,哎，好多了。我之前不是干医美行业的嘛，不行啊，就是换一家公司倒一家公司，这[interrupted]。
G00012/G00012_08/G00012_08_15/G00012_08_15_006,surprised,不是，你送送外卖呢？
G00012/G00012_08/G00012_08_15/G00012_08_15_029,neutral,好，加两个蛋啊。
G00012/G00012_08/G00012_08_15/G00012_08_15_039,surprised,[over/]这这是干啥的呀[/over]？
G00012/G00012_08/G00012_08_15/G00012_08_15_040,neutral,啊，真的啊。
G00012/G00012_08/G00012_08_15/G00012_08_15_025,neutral,好多了，之前焦虑着呢，现在天天卖摊，哎一点我不焦虑。我给你我给你摊个煎饼。
G00012/G00012_08/G00012_08_13/G00012_08_13_030,neutral,嗯行，好，嗯。
G00012/G00012_08/G00012_08_13/G00012_08_13_028,neutral,哎，那好。
G00012/G00012_08/G00012_08_13/G00012_08_13_018,neutral,啊，[over/]行[/over]，我不说别的。但是啊，你看啊，我正好送外卖，路过这儿。哎，我一看，哎我说这人咋这么面熟呢。
G00012/G00012_08/G00012_08_13/G00012_08_13_041,neutral,哎，你你你这煎饼免免费吗？
G00012/G00012_08/G00012_08_13/G00012_08_13_038,neutral,你看，你我你扫一下这个二维码。[over/]然后你这[/over]三公里以内，[over/]你从[/over]这上面点餐，[over/]我[/over]给你免费送。
G00012/G00012_08/G00012_08_13/G00012_08_13_011,neutral,下岗之后，没啥事儿，怎怎么也得有点收入吧。
G00012/G00012_08/G00012_08_13/G00012_08_13_034,neutral,你就是你就是干摊饼的命，[over/]啊[/over]。
G00012/G00012_08/G00012_08_13/G00012_08_13_009,neutral,我体验啥生活呀，这这不[interrupted]。
G00012/G00012_08/G00012_08_13/G00012_08_13_020,neutral,我再仔细一看，哇原来是你。但是啊，你你比那时候上班的时候，那留短发，你现在留长发，不好看啊，还是短发比较好看一些啊。
G00012/G00012_08/G00012_08_13/G00012_08_13_043,happy,[over/]你看你还犹豫，你还你还犹豫啊。那行，嗯那我还[/over]有单要送，[over/]呃[/over]回头再见，[over/]啊啊[/over]好，那我先走了。
G00012/G00012_08/G00012_08_13/G00012_08_13_024,neutral,哎呀，那那看来你现在生活还是蛮好的嘛。
G00012/G00012_08/G00012_08_13/G00012_08_13_032,neutral,嗯，你看[interrupted]。
G00012/G00012_08/G00012_08_13/G00012_08_13_036,neutral,[over/]哎呀[/over]，好谢谢。你等会儿，我我这还有个事儿。
